°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®,À°ÁöÇ³·Â ÃÑ¹ßÀü·®,Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®,Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®
2014-08-13,08,101.007089,2.620745,4.833531,0.34266
2014-08-13,09,140.930773,4.092915,8.443145,0.38466
2014-08-13,10,173.099329,3.881491,8.316186,0.031942
2014-08-13,11,190.740699,1.651931,12.240449,0.129797
2014-08-13,12,173.195407,1.167543,14.356806,0.422867
2014-08-13,13,153.420808,1.357614,15.837372,1.8431
2014-08-13,14,139.497123,11.184919,16.450869,4.588918
2014-08-13,15,106.144449,22.041548,10.96342,5.164022
2014-08-13,16,66.966051,28.549948,5.940976,3.379614
2014-08-13,17,33.723983,35.277177,4.295922,2.525736
2014-08-13,18,7.040115,23.444425,1.021711,2.192284
2014-08-13,19,0.051863,19.40876,0.014709,2.140633
2014-08-13,20,0.026822,23.105328,0,0.90646
2014-08-13,21,0,28.114083,0,1.507777
2014-08-13,22,0,56.05015,0,4.952637
2014-08-13,23,0,83.794496,0,2.100356
2014-08-14,00,0,103.156176,0,2.398384
2014-08-14,01,0,84.352768,0,2.258677
2014-08-14,02,0,83.200267,0,9.128319
2014-08-14,03,0,90.692237,0,17.276564
2014-08-14,04,0,82.693553,0,21.075119
2014-08-14,05,0.03191,66.201964,0,30.420375
2014-08-14,06,3.235211,59.303146,0.04977,35.40228
2014-08-14,07,27.279674,46.304783,0.926347,40.224434
2014-08-14,08,57.713001,40.02514,1.781023,42.498148
2014-08-14,09,88.52322,25.353778,3.120034,43.820906
2014-08-14,10,106.775954,18.88081,5.026645,44.688249
2014-08-14,11,115.652725,18.362338,4.596858,44.18968
2014-08-14,12,115.694734,22.80553,4.26771,42.376589
2014-08-14,13,103.573601,31.823295,4.558852,41.135548
2014-08-14,14,102.36977,41.547043,7.075867,35.181305
2014-08-14,15,77.064193,34.099151,6.15047,42.256819
2014-08-14,16,62.667307,37.388298,3.829467,40.068138
2014-08-14,17,27.926334,53.392775,0.806872,29.999307
2014-08-14,18,6.57999,52.380644,0.177586,12.69222
2014-08-14,19,0.082341,52.315864,0.000241,5.610658
2014-08-14,20,0.02521,69.754476,0,6.098285
2014-08-14,21,0,72.363354,0,2.657317
2014-08-14,22,0,52.91206,0,1.838301
2014-08-14,23,0,25.526321,0,2.596109
2014-08-15,00,0,17.872787,0,6.602681
2014-08-15,01,0,10.734497,0,11.116807
2014-08-15,02,0,7.70304,0,11.167065
2014-08-15,03,0,11.683304,0,18.719743
2014-08-15,04,0,14.619314,0,31.951351
2014-08-15,05,0.029117,14.869867,0,39.94812
2014-08-15,06,8.382086,22.307956,0.023402,48.639589
2014-08-15,07,64.280437,34.409368,0.34885,48.937333
2014-08-15,08,165.388939,27.344572,2.721279,41.952132
2014-08-15,09,277.255406,23.700964,6.308908,30.615192
2014-08-15,10,362.429794,17.358681,11.65727,24.014158
2014-08-15,11,413.182789,13.590304,14.117299,28.400558
2014-08-15,12,408.275396,15.816565,14.509603,28.738279
2014-08-15,13,372.887706,17.177275,13.819204,19.854913
2014-08-15,14,357.20775,18.280711,11.32158,11.165383
2014-08-15,15,322.985661,17.341932,6.413282,11.412189
2014-08-15,16,245.833091,13.383024,3.858415,11.218115
2014-08-15,17,147.69083,10.453459,2.627893,9.578666
2014-08-15,18,39.208314,12.728425,0.787825,5.755967
2014-08-15,19,0.469711,19.185756,0.014982,3.973607
2014-08-15,20,0.023251,21.066903,0,2.577304
2014-08-15,21,0,17.904119,0,2.127941
2014-08-15,22,0,13.726879,0,3.624694
2014-08-15,23,0,12.144185,0,5.731169
2014-08-16,00,0,13.094029,0,5.346779
2014-08-16,01,0,11.003361,0,4.05598
2014-08-16,02,0,7.739291,0,2.842343
2014-08-16,03,0,5.018882,0,5.626564
2014-08-16,04,0,2.616897,0,9.002249
2014-08-16,05,0.092632,3.95512,0,14.501759
2014-08-16,06,22.157844,4.208084,0.560981,14.532233
2014-08-16,07,120.404014,3.919713,4.404816,15.403415
2014-08-16,08,256.404036,5.385009,10.596783,12.027553
2014-08-16,09,350.498252,3.844128,15.361907,4.815168
2014-08-16,10,413.641359,4.739745,18.02517,3.285536
2014-08-16,11,472.763728,4.667581,18.968596,2.604856
2014-08-16,12,513.554467,6.367434,17.678191,2.487502
2014-08-16,13,519.753057,7.842961,16.901883,0.894597
2014-08-16,14,476.470256,8.508874,13.577829,0.626904
2014-08-16,15,355.322786,9.511023,10.582797,0.393635
2014-08-16,16,254.467034,14.716248,8.679807,0.009633
2014-08-16,17,133.894092,12.793846,5.123571,0.115867
2014-08-16,18,32.001872,10.101781,1.1622,0.282858
2014-08-16,19,0.820396,9.034224,0.005044,0.151041
2014-08-16,20,0.022598,6.923168,0,0.003564
2014-08-16,21,0,6.318737,0,0.00036
2014-08-16,22,0,7.123396,0,0
2014-08-16,23,0,4.945062,0,0.427164
2014-08-17,00,0,3.326866,0,1.707598
2014-08-17,01,0,4.206981,0,1.131977
2014-08-17,02,0,2.958103,0,0.73328
2014-08-17,03,0,1.970377,0,1.578344
2014-08-17,04,0,3.730277,0,2.723844
2014-08-17,05,0.035835,3.447156,0,3.424675
2014-08-17,06,7.412806,4.160244,0.222626,3.03731
2014-08-17,07,52.8297,11.744601,2.520489,1.393367
2014-08-17,08,117.330261,15.51426,4.785328,1.892318
2014-08-17,09,154.277225,13.872177,6.844736,5.894665
2014-08-17,10,191.431461,16.659003,7.676979,12.196563
2014-08-17,11,201.978997,15.086214,8.989857,18.727034
2014-08-17,12,211.302467,28.143906,6.735797,24.47029
2014-08-17,13,180.382635,40.899723,6.591629,33.84342
2014-08-17,14,97.39326,37.228291,4.121092,32.968115
2014-08-17,15,61.355972,44.081445,3.200825,39.442385
2014-08-17,16,39.839023,75.976665,1.518272,38.466921
2014-08-17,17,15.828572,90.640896,0.547559,50.995376
2014-08-17,18,2.90916,88.326288,0.1017,56.129932
2014-08-17,19,0.025652,117.641861,0.000028,50.833501
2014-08-17,20,0.025402,129.152829,0,34.200537
2014-08-17,21,0,109.909498,0,13.168555
2014-08-17,22,0,103.136565,0,18.921765
2014-08-17,23,0,120.600001,0,27.221939
2014-08-18,00,0,120.096011,0,31.275502
2014-08-18,01,0,129.994323,0,32.755858
2014-08-18,02,0,127.493887,0,45.854307
2014-08-18,03,0,114.557505,0,52.201645
2014-08-18,04,0,117.067624,0,49.530652
2014-08-18,05,0.022867,118.279903,0.000501,48.919827
2014-08-18,06,1.701578,129.600784,0.057468,47.930621
2014-08-18,07,15.023535,146.124162,1.08982,42.469773
2014-08-18,08,50.169282,141.940741,2.431402,36.465511
2014-08-18,09,118.528724,134.588754,1.810757,41.628299
2014-08-18,10,176.48426,113.679738,2.845667,48.058758
2014-08-18,11,192.562689,88.547595,5.145691,60.368477
2014-08-18,12,196.203843,98.167639,4.89124,55.228678
2014-08-18,13,136.630398,86.122661,5.581341,60.827126
2014-08-18,14,83.881549,79.433093,4.748856,63.442041
2014-08-18,15,48.109149,72.422377,3.251558,35.467937
2014-08-18,16,25.830769,73.557257,1.975027,28.150332
2014-08-18,17,12.048202,70.836992,1.254974,12.233637
2014-08-18,18,1.530249,73.808197,0.087417,11.999203
2014-08-18,19,0.024024,58.963238,0.000168,9.880619
2014-08-18,20,0.020006,55.343966,0,7.674296
2014-08-18,21,0,48.651274,0,6.778768
2014-08-18,22,0,45.08983,0,5.764644
2014-08-18,23,0,42.89864,0,5.015848
2014-08-19,00,0,44.801618,0,6.767772
2014-08-19,01,0,40.971827,0,5.057772
2014-08-19,02,0,37.50783,0,0.825884
2014-08-19,03,0,27.434379,0,0.214128
2014-08-19,04,0,25.709254,0,0.116029
2014-08-19,05,0.025094,17.290037,0,0.068627
2014-08-19,06,4.007806,11.969735,0.102627,0.111457
2014-08-19,07,38.389868,7.692038,2.014678,0.398693
2014-08-19,08,84.651465,5.108911,4.011603,0.842441
2014-08-19,09,153.901085,2.069074,5.154485,1.08714
2014-08-19,10,229.452728,1.263864,2.059524,0.35734
2014-08-19,11,251.931177,1.484032,4.309338,0.06498
2014-08-19,12,251.580317,0.966979,6.160508,0
2014-08-19,13,208.436531,2.10726,5.506374,0
2014-08-19,14,176.206417,2.212044,2.908547,0.000056
2014-08-19,15,150.475776,5.00512,1.968906,0.00018
2014-08-19,16,120.886934,5.167547,1.205277,0.0369
2014-08-19,17,66.644647,4.247635,0.733225,0.2535
2014-08-19,18,17.779024,5.777008,0.052314,0.025448
2014-08-19,19,0.182836,6.55166,0,0.13338
2014-08-19,20,0.022598,9.075205,0,0.00468
2014-08-19,21,0,8.197042,0,0
2014-08-19,22,0,3.46614,0,0
2014-08-19,23,0,2.728286,0,0.0012
2014-08-20,00,0,2.379919,0,0.174416
2014-08-20,01,0,1.706181,0,0.323976
2014-08-20,02,0,0.870775,0,0.521464
2014-08-20,03,0,0.969483,0,0.934824
2014-08-20,04,0,1.499755,0,0.255136
2014-08-20,05,0.02186,1.2111,0,0.016352
2014-08-20,06,5.949714,1.27428,0.116788,0.344088
2014-08-20,07,46.940917,0.778272,0.602965,0.194152
2014-08-20,08,101.237772,1.077864,1.071565,6.6018
2014-08-20,09,157.240729,1.236158,2.340094,5.58046
2014-08-20,10,177.727522,1.426039,2.737694,1.415484
2014-08-20,11,201.172995,2.676072,1.494514,2.591276
2014-08-20,12,235.56447,3.74976,1.157875,6.2973
2014-08-20,13,233.194436,4.810408,2.490404,2.790268
2014-08-20,14,190.019764,4.323891,3.722883,3.410948
2014-08-20,15,156.036095,6.604186,1.758944,5.9128
2014-08-20,16,81.99682,5.962539,1.569757,15.060328
2014-08-20,17,37.800937,4.781678,0.572273,12.50264
2014-08-20,18,6.389043,3.943456,0.222285,4.537024
2014-08-20,19,0.033903,6.787579,0.000248,1.960248
2014-08-20,20,0.022406,8.70196,0,7.272496
2014-08-20,21,0,12.288921,0,16.969804
2014-08-20,22,0,19.111665,0,41.929976
2014-08-20,23,0,28.310562,0,66.7468
2014-08-21,00,0,30.645393,0,70.030604
2014-08-21,01,0,31.328082,0,74.224836
2014-08-21,02,0,42.971279,0,71.160444
2014-08-21,03,0,46.677317,0,75.88478
2014-08-21,04,0,61.613465,0,64.485564
2014-08-21,05,0.018701,80.021506,0,43.73416
2014-08-21,06,3.399911,87.938991,0.400157,44.945196
2014-08-21,07,31.132803,92.203392,2.021249,33.227976
2014-08-21,08,79.611925,91.305213,6.13244,11.142012
2014-08-21,09,131.412119,108.17165,9.293771,17.951756
2014-08-21,10,205.924282,105.064005,9.249751,16.259464
2014-08-21,11,258.699344,86.905465,12.349213,18.555884
2014-08-21,12,305.999606,81.632311,12.575964,16.295036
2014-08-21,13,319.647138,88.502502,12.241287,8.459608
2014-08-21,14,311.569622,81.999049,13.906559,3.475528
2014-08-21,15,265.95047,76.648852,11.214006,5.807676
2014-08-21,16,182.357384,114.992321,6.510369,7.632752
2014-08-21,17,103.530415,131.542326,4.177382,3.66588
2014-08-21,18,23.75471,152.45632,0.946474,2.641404
2014-08-21,19,0.114489,137.518415,0.000102,1.26996
2014-08-21,20,0.01296,169.52219,0,0.966956
2014-08-21,21,0,161.2017,0,0.113208
2014-08-21,22,0,151.703341,0,0.135348
2014-08-21,23,0,177.195471,0,0.552576
2014-08-22,00,0,197.552294,0,1.341828
2014-08-22,01,0,205.078685,0,2.896384
2014-08-22,02,0,190.069131,0,3.029112
2014-08-22,03,0,166.957276,0,1.658236
2014-08-22,04,0,170.765637,0,0.800868
2014-08-22,05,0.026901,136.550128,0,2.444724
2014-08-22,06,13.657363,133.488944,0.648136,2.596424
2014-08-22,07,104.610572,129.439866,4.20899,1.708328
2014-08-22,08,246.153362,141.371405,8.818907,0.893424
2014-08-22,09,379.907928,119.257626,14.077583,1.405744
2014-08-22,10,468.400714,113.576714,18.12116,0.42576
2014-08-22,11,534.797378,141.338544,18.734572,0.084596
2014-08-22,12,565.845135,149.848552,17.719193,0.577516
2014-08-22,13,558.813826,153.077438,15.71454,0.376856
2014-08-22,14,518.697805,151.66268,12.647852,0.042392
2014-08-22,15,446.865854,148.053374,7.711668,0
2014-08-22,16,308.862948,147.823741,4.518715,0
2014-08-22,17,138.761879,148.316912,2.734621,0
2014-08-22,18,26.809051,176.265105,0.632925,0
2014-08-22,19,0.064984,182.289501,0.000074,0
2014-08-22,20,0.020477,188.197459,0,0
2014-08-22,21,0,177.484509,0,0
2014-08-22,22,0,155.729057,0,0.39648
2014-08-22,23,0,160.027958,0,1.857112
2014-08-23,00,0,178.020218,0,0.085248
2014-08-23,01,0,195.493602,0,0.51848
2014-08-23,02,0,195.998349,0,0.257088
2014-08-23,03,0,187.986894,0,0.004224
2014-08-23,04,0,181.269458,0,0
2014-08-23,05,0.045458,169.953778,0,0
2014-08-23,06,14.013655,138.493823,0.55632,0
2014-08-23,07,90.803879,79.861924,3.860525,0.111132
2014-08-23,08,215.718391,70.133599,9.205647,0.04884
2014-08-23,09,366.399434,48.3715,13.150588,0.33246
2014-08-23,10,473.943804,31.437797,15.958377,2.59593
2014-08-23,11,526.481873,26.248448,17.808152,3.07525
2014-08-23,12,544.985108,26.575764,14.666647,5.215684
2014-08-23,13,506.632079,28.372051,12.194698,3.367754
2014-08-23,14,450.860994,20.329122,9.538447,2.071681
2014-08-23,15,353.145079,20.717411,7.136714,4.514141
2014-08-23,16,240.908523,26.315632,4.544921,4.518645
2014-08-23,17,132.568627,35.897489,2.44184,2.09542
2014-08-23,18,30.728567,61.495706,0.268948,1.922697
2014-08-23,19,0.084464,61.088725,0,3.300617
2014-08-23,20,0.026189,55.363399,0,3.490634
2014-08-23,21,0,49.294896,0,3.165752
2014-08-23,22,0,52.428018,0,3.766177
2014-08-23,23,0,56.728649,0,3.422396
2014-08-24,00,0.024307,60.539723,0,2.454792
2014-08-24,01,0.020755,65.620567,0,3.928168
2014-08-24,02,0.021139,76.849443,0,1.933706
2014-08-24,03,0.019814,66.288552,0,0.930084
2014-08-24,04,0.021427,61.770807,0,2.68158
2014-08-24,05,0.021053,57.166264,0,0.362732
2014-08-24,06,4.883931,45.54231,0.058615,0.547103
2014-08-24,07,41.819299,28.007943,0.664272,0.481869
2014-08-24,08,105.091699,18.349846,1.676642,1.120661
2014-08-24,09,181.39433,18.850135,1.658699,3.264319
2014-08-24,10,253.781464,10.979915,1.716077,3.453011
2014-08-24,11,304.3868,6.302422,2.582844,3.122394
2014-08-24,12,284.374304,6.840015,5.359972,3.503569
2014-08-24,13,234.018806,7.255385,7.384604,6.202192
2014-08-24,14,165.246251,7.551841,4.412458,7.454508
2014-08-24,15,114.296382,13.408968,6.674332,11.391214
2014-08-24,16,71.353643,10.383994,3.793927,15.515667
2014-08-24,17,38.471719,19.873219,1.344081,17.047468
2014-08-24,18,5.005702,21.893995,0.317278,21.355784
2014-08-24,19,0.026527,18.564498,0,19.60692
2014-08-24,20,0.022099,20.740526,0,19.068303
2014-08-24,21,0.023731,24.52004,0,26.220594
2014-08-24,22,0.028742,18.585953,0.00008,32.274947
2014-08-24,23,0.02473,9.547158,0,34.190435
2014-08-25,00,0.021446,10.327533,0,40.025572
2014-08-25,01,0.021542,22.85489,0,42.054083
2014-08-25,02,0.020314,25.428903,0,39.747422
2014-08-25,03,0.020467,34.791652,0,43.154883
2014-08-25,04,0.017722,37.56732,0,56.32759
2014-08-25,05,0.02041,44.605777,0,62.917112
2014-08-25,06,0.572331,55.79643,0.038694,68.372551
2014-08-25,07,7.881146,53.173731,0.378347,63.571168
2014-08-25,08,23.354953,44.921013,1.58233,64.664235
2014-08-25,09,42.636226,44.50211,1.776545,69.089179
2014-08-25,10,60.054241,54.303992,3.922422,75.213249
2014-08-25,11,105.606888,57.398231,12.805251,77.215249
2014-08-25,12,111.578907,62.703371,13.762597,65.239432
2014-08-25,13,127.492157,65.904695,9.733938,78.080674
2014-08-25,14,160.623207,52.832284,9.882628,69.131015
2014-08-25,15,208.445609,53.803517,5.936025,51.266619
2014-08-25,16,152.479525,75.477854,3.734484,42.268862
2014-08-25,17,63.115341,75.476235,2.698847,52.943379
2014-08-25,18,11.157987,77.910035,1.064426,46.456589
2014-08-25,19,0.030001,93.52747,0.003904,32.344862
2014-08-25,20,0.015168,94.698836,0,26.171043
2014-08-25,21,0.017818,99.032386,0,19.077122
2014-08-25,22,0.022675,106.35521,0,19.032172
2014-08-25,23,0.022291,103.151482,0,18.487771
2014-08-26,00,0.01632,96.714512,0,20.772575
2014-08-26,01,0.016109,83.04316,0.00008,21.026798
2014-08-26,02,0.0144,66.967632,0,19.07128
2014-08-26,03,0.016474,55.237844,0,23.644022
2014-08-26,04,0.021907,60.349688,0,30.430362
2014-08-26,05,0.027355,51.035274,0,29.005632
2014-08-26,06,8.53276,38.98112,0.311807,34.897195
2014-08-26,07,74.598002,26.615933,3.119033,37.064773
2014-08-26,08,162.982259,21.823721,7.705946,22.860051
2014-08-26,09,256.229824,22.299736,11.154711,22.249517
2014-08-26,10,367.974163,17.348544,14.866079,17.885737
2014-08-26,11,426.303194,26.777729,18.267442,20.64411
2014-08-26,12,463.271904,50.190372,18.920637,30.187185
2014-08-26,13,475.843434,67.616782,18.004853,34.382682
2014-08-26,14,438.514328,85.643693,14.873496,42.718545
2014-08-26,15,363.954594,87.440592,13.597265,46.760059
2014-08-26,16,234.931312,99.574049,9.674326,47.250692
2014-08-26,17,111.282586,103.333699,4.506112,39.075459
2014-08-26,18,24.591705,115.815438,0.923005,25.190284
2014-08-26,19,0.060222,128.297687,0,31.480496
2014-08-26,20,0.020928,120.838224,0,39.599409
2014-08-26,21,0.019354,110.519039,0,31.72553
2014-08-26,22,0.026419,115.359894,0,32.517404
2014-08-26,23,0.021082,113.080694,0.00008,27.416397
2014-08-27,00,0.018893,99.402346,0,23.620349
2014-08-27,01,0.017088,84.362235,0,22.047839
2014-08-27,02,0.017011,77.70945,0,20.531202
2014-08-27,03,0.013459,59.961617,0,15.805017
2014-08-27,04,0.014266,53.194032,0,9.736632
2014-08-27,05,0.019604,56.056258,0,13.848921
2014-08-27,06,9.173089,66.06306,0.297667,14.588456
2014-08-27,07,73.097338,57.986318,2.147236,8.367069
2014-08-27,08,159.832214,49.986854,4.784867,4.834424
2014-08-27,09,236.648991,43.951484,8.876197,2.783082
2014-08-27,10,311.861139,33.747125,12.797979,2.166905
2014-08-27,11,318.355422,33.858749,13.144702,5.376221
2014-08-27,12,297.42643,30.552952,12.123592,11.882828
2014-08-27,13,288.36725,27.482899,9.003423,19.107931
2014-08-27,14,249.210267,25.221208,7.055101,19.350848
2014-08-27,15,172.045583,24.052641,4.625553,19.725062
2014-08-27,16,99.185008,26.594667,2.481507,21.606345
2014-08-27,17,55.884493,27.435202,0.586895,17.880833
2014-08-27,18,13.244168,41.890569,0.065034,19.366733
2014-08-27,19,0.053416,65.947721,0,9.863743
2014-08-27,20,0.018029,44.707463,0,20.753515
2014-08-27,21,0.019027,41.551681,0,11.529824
2014-08-27,22,0.021677,52.131452,0,3.349378
2014-08-27,23,0.023059,53.62958,0,6.414722
2014-08-28,00,0.018432,42.566085,0,10.001221
2014-08-28,01,0.017722,35.353468,0,13.685606
2014-08-28,02,0.017126,33.332317,0,18.597505
2014-08-28,03,0.016378,29.823728,0,23.967744
2014-08-28,04,0.017971,37.323456,0,25.736611
2014-08-28,05,0.023318,42.884808,0.00008,34.713368
2014-08-28,06,7.405453,36.796687,0.0026,26.09765
2014-08-28,07,57.322824,31.080693,0.205173,22.045006
2014-08-28,08,144.980244,30.69034,0.966895,22.156099
2014-08-28,09,246.054435,30.015922,1.54328,16.445912
2014-08-28,10,320.63493,19.840037,1.707429,13.118731
2014-08-28,11,365.786342,16.177257,2.55596,10.142991
2014-08-28,12,385.451103,14.941711,2.693877,12.214446
2014-08-28,13,355.018228,12.639502,3.055595,14.329664
2014-08-28,14,316.148697,6.157721,3.424208,9.766854
2014-08-28,15,251.958882,9.018745,2.438495,18.262389
2014-08-28,16,172.899255,7.789406,0.671748,21.453279
2014-08-28,17,88.321251,7.351022,0.329941,25.391388
2014-08-28,18,19.186272,14.608033,0.028662,27.224553
2014-08-28,19,0.028685,12.301236,0,35.468248
2014-08-28,20,0.017626,16.879261,0,35.90295
2014-08-28,21,0.020995,15.33623,0,18.887942
2014-08-28,22,0.020218,13.16997,0,9.28026
2014-08-28,23,0.019277,14.815433,0,5.630658
2014-08-29,00,0.014707,16.072645,0.00008,6.422063
2014-08-29,01,0.01417,18.034389,0,8.847055
2014-08-29,02,0.013248,15.671214,0,4.265545
2014-08-29,03,0.011098,18.018575,0,5.363472
2014-08-29,04,0.016109,31.587245,0,7.674653
2014-08-29,05,0.021274,44.623892,0,9.041301
2014-08-29,06,4.912163,45.468358,0.009464,14.284374
2014-08-29,07,52.036505,63.316952,0.14088,29.041102
2014-08-29,08,147.600611,56.329941,1.021671,39.396277
2014-08-29,09,237.69643,40.206088,1.777584,29.229355
2014-08-29,10,360.431385,43.426563,2.921551,27.232191
2014-08-29,11,429.471175,44.5722,3.459699,24.473582
2014-08-29,12,422.882757,35.855801,3.626987,21.455177
2014-08-29,13,436.602792,35.103091,4.39057,12.429375
2014-08-29,14,411.1934,25.720676,6.090896,11.379091
2014-08-29,15,346.124613,27.790154,2.598175,15.574104
2014-08-29,16,231.033711,27.458302,1.172909,17.647648
2014-08-29,17,99.105013,35.757838,0.557675,23.269368
2014-08-29,18,17.545641,26.13127,0.06024,27.623344
2014-08-29,19,0.024256,36.329745,0,27.978313
2014-08-29,20,0.015053,43.219581,0,21.516943
2014-08-29,21,0.019334,33.32048,0,15.75699
2014-08-29,22,0.024653,29.344784,0,18.141015
2014-08-29,23,0.024442,40.893442,0,19.045473
2014-08-30,00,0.01536,40.418842,0,21.945373
2014-08-30,01,0.01271,38.921021,0,20.446763
2014-08-30,02,0.013498,34.199444,0,21.281452
2014-08-30,03,0.010157,33.262431,0.00008,21.37704
2014-08-30,04,0.014746,36.730587,0,18.831445
2014-08-30,05,0.038252,42.491601,0,22.940421
2014-08-30,06,17.508362,43.961916,0.176885,29.237435
2014-08-30,07,135.632445,41.420992,1.831055,33.994065
2014-08-30,08,322.598949,30.666157,4.528149,31.424681
2014-08-30,09,465.205684,30.505592,7.693477,27.040672
2014-08-30,10,548.263809,23.886228,10.206874,28.72063
2014-08-30,11,584.273152,19.75817,11.85842,37.523907
2014-08-30,12,580.240419,19.981493,13.608355,37.718714
2014-08-30,13,552.923773,20.64687,12.443704,34.775925
2014-08-30,14,466.76025,18.979074,12.583276,34.204763
2014-08-30,15,383.58138,19.528287,9.51501,29.729145
2014-08-30,16,282.613466,16.14577,6.091682,25.577111
2014-08-30,17,147.056556,14.839686,4.212407,21.063152
2014-08-30,18,22.106662,19.521914,0.387184,15.311735
2014-08-30,19,0.03161,22.834993,0,11.956928
2014-08-30,20,0.020352,22.793344,0,10.660832
2014-08-30,21,0.021926,22.793792,0,11.966089
2014-08-30,22,0.024806,22.028735,0,11.3536
2014-08-30,23,0.026784,14.709164,0,10.668777
2014-08-31,00,0.015955,12.90024,0,9.933048
2014-08-31,01,0.012595,12.364464,0,8.272036
2014-08-31,02,0.01175,8.290343,0,18.5846
2014-08-31,03,0.013613,7.485421,0,12.086364
2014-08-31,04,0.016262,10.076812,0,15.807672
2014-08-31,05,0.044179,15.30841,0,16.755102
2014-08-31,06,16.657319,17.28998,0.532485,11.864666
2014-08-31,07,119.417104,15.933862,4.078731,9.989801
2014-08-31,08,242.151929,13.723388,10.786599,18.352928
2014-08-31,09,339.922677,8.384777,15.097334,18.539252
2014-08-31,10,405.151352,6.43259,19.116788,21.152645
2014-08-31,11,417.50201,4.596736,19.807344,24.447093
2014-08-31,12,372.613495,2.386984,17.66565,25.775705
2014-08-31,13,275.507836,3.105354,15.575674,20.102973
2014-08-31,14,200.941197,3.719564,12.899926,18.149485
2014-08-31,15,180.485722,1.828212,6.091803,15.759746
2014-08-31,16,136.414359,1.976139,4.163088,11.595306
2014-08-31,17,77.694162,2.698861,2.799893,9.584307
2014-08-31,18,15.659322,4.18813,0.753132,4.947451
2014-08-31,19,0.044077,14.444207,0,6.627295
2014-08-31,20,0.012077,13.871672,0,9.51562
2014-08-31,21,0.014266,11.043577,0,9.348709
2014-08-31,22,0.020122,13.35996,0,7.779758
2014-08-31,23,0.022061,16.138736,0,8.098735
2014-09-01,00,0.01511,16.929256,0,7.814455
2014-09-01,01,0.015226,15.031226,0,5.932292
2014-09-01,02,0.013709,17.559885,0,7.44184
2014-09-01,03,0.002832,15.514146,0,13.199034
2014-09-01,04,0.013075,18.282374,0,12.64346
2014-09-01,05,0.036911,18.811416,0,10.970024
2014-09-01,06,15.827832,21.852543,0.205309,11.319955
2014-09-01,07,117.796353,22.546761,3.959345,11.440159
2014-09-01,08,303.080995,22.120675,7.901063,10.684121
2014-09-01,09,465.158094,18.742931,14.104556,11.315565
2014-09-01,10,571.447988,16.919752,18.037965,11.683379
2014-09-01,11,619.583808,14.340206,19.794489,11.516361
2014-09-01,12,638.201568,18.897239,21.535302,15.065012
2014-09-01,13,623.056947,19.325027,16.719025,15.511878
2014-09-01,14,567.77854,20.517106,15.469556,13.876632
2014-09-01,15,462.671142,20.584292,12.373016,15.133268
2014-09-01,16,321.76601,24.17823,7.943086,12.441552
2014-09-01,17,124.26158,21.132566,4.289031,12.048847
2014-09-01,18,15.33056,19.765035,0.619585,10.721186
2014-09-01,19,0.027629,18.563441,0,13.834541
2014-09-01,20,0.017741,26.752901,0,12.860383
2014-09-01,21,0.017894,27.903012,0,9.261119
2014-09-01,22,0.023213,26.66937,0,7.41234
2014-09-01,23,0.020678,33.880451,0,8.276036
2014-09-02,00,0.013286,24.220995,0,9.122365
2014-09-02,01,0.011424,17.97242,0,7.517711
2014-09-02,02,0.013651,32.703803,0,10.529644
2014-09-02,03,0.011021,45.096001,0,13.378464
2014-09-02,04,0.012634,59.530205,0.00008,12.929304
2014-09-02,05,0.02423,57.735412,0,15.270329
2014-09-02,06,8.562291,65.581573,0.014862,19.026237
2014-09-02,07,65.648811,76.102193,0.228976,17.11421
2014-09-02,08,140.72178,68.335389,1.94906,16.638549
2014-09-02,09,198.822007,60.611248,4.288193,17.3846
2014-09-02,10,245.811163,49.942777,4.920346,19.484612
2014-09-02,11,267.453488,55.221884,7.944816,25.525885
2014-09-02,12,253.256397,63.064243,12.082002,39.883332
2014-09-02,13,201.829423,63.518056,10.062155,46.513017
2014-09-02,14,165.464049,62.253993,4.843369,51.331196
2014-09-02,15,110.015582,56.275035,2.510164,51.423675
2014-09-02,16,49.698447,65.668517,1.705441,45.147466
2014-09-02,17,16.334405,81.227681,1.217193,43.720698
2014-09-02,18,1.354867,99.791356,0.234769,36.648414
2014-09-02,19,0.024067,108.659461,0,20.980498
2014-09-02,20,0.022291,134.045622,0,14.619753
2014-09-02,21,0.014899,152.282946,0,9.62452
2014-09-02,22,0.020525,181.858053,0,16.523984
2014-09-02,23,0.022848,203.862626,0,26.393062
2014-09-03,00,0.016512,180.583467,0,30.874223
2014-09-03,01,0.014189,181.829039,0,41.007273
2014-09-03,02,0.014554,159.522745,0.00008,41.064416
2014-09-03,03,0.012384,139.763668,0,31.317125
2014-09-03,04,0.015552,124.830634,0,25.448856
2014-09-03,05,0.024845,121.172312,0,20.776349
2014-09-03,06,0.974696,101.687771,0.017076,26.481337
2014-09-03,07,9.663942,96.37255,0.785417,23.972555
2014-09-03,08,32.825837,100.189576,3.961246,19.979408
2014-09-03,09,72.067771,72.836154,9.400915,18.030352
2014-09-03,10,103.620567,86.042036,9.402056,22.618286
2014-09-03,11,101.335619,97.306897,8.793081,37.223204
2014-09-03,12,104.135814,83.646043,10.359055,42.638728
